代码,名称,PE_TTM,总市值_亿,营业收入,净利润,报告期,币种
001311,多利科技,35.85433941,74.27383265600001,4192906087.65,234408870.76,2025-12-31,CNY
002030,达安基因,-8.29098578,74.24229509279999,757661908.2,-744378901.74,2025-12-31,CNY
002255,海陆重工,16.61393673,74.19767821149999,2322227263.96,416857430.13,2025-12-31,CNY
600797,浙大网新,-102.54274753,74.187403914,3277780264.04,-55245989.88,2025-12-31,CNY
600748,上实发展,-11.3508387,74.1514282584,3388315837.63,-618020220.58,2025-12-31,CNY
300134,大富科技,-27.71926405,74.1403073796,2457827653.48,-269639214.66,2025-12-31,CNY
002892,科力尔,384.63681936,74.09198248,1828858397.6,33144392.55,2025-12-31,CNY
301261,恒工精密,56.50306978,74.09143522800001,1100854220.46,89120437.06,2025-12-31,CNY
300986,志特新材,41.73609042,74.072920705,2968163812.78,163588440.43,2025-12-31,CNY
002386,天原股份,48.41333004,74.0637184537,11298928753.73,87782483.09,2025-12-31,CNY
300951,博硕科技,102.90746724,74.028060889,1401640268.98,143950167.3,2025-12-31,CNY
000593,德龙汇能,233.74907303,73.9855771567,1519495888.48,20336489.37,2025-12-31,CNY
600169,ST太重,30.50543921,73.97098005699999,10379423745.08,236838163.72,2025-12-31,CNY
603370,华新精科,49.45615125,73.951365,1580446142.37,165371803.17,2025-12-31,CNY
002833,弘亚数控,16.66978513,73.9436825694,2428866831.75,430584187.92,2025-12-31,CNY
601579,会稽山,27.27899726,73.8853113269,1822017463.45,244641388.55,2025-12-31,CNY
001236,弘业期货,482.85540077,73.8701111274,287551546.58,3992694.29,2025-12-31,CNY
002915,中欣氟材,688.97115221,73.82718726600001,1571095111.51,18822634.81,2025-12-31,CNY
600501,航天晨光,-35.92430091,73.7996745,2150508043.79,-215674743.47,2025-12-31,CNY
688711,宏微科技,435.61247037,73.7940463364,1347706607.48,17114869.16,2025-12-31,CNY
000030,富奥股份,11.11111567,73.7798852505,17410397362.62,702615804.9,2025-12-31,CNY
300895,铜牛信息,-102.65583079,73.7091439395,260152944.86,-78171675.5,2025-12-31,CNY
300488,恒锋工具,40.32778026,73.6582510044,713054243.47,169443029.6,2025-12-31,CNY
600722,金牛化工,154.75858726,73.6105889432,469769633.9,47927863.18,2025-12-31,CNY
002992,宝明科技,473.41981993,73.4507526735,1307983482.95,11940797.99,2025-12-31,CNY
688710,益诺思,-308.28118606,73.450379415,811325228.37,-30515861.65,2025-12-31,CNY
000601,韶能股份,73.76716624,73.439689356,4795571879.85,107161626.7,2025-12-31,CNY
301260,格力博,-18.47789788,73.4216965006,5055731043.69,-355095599.83,2025-12-31,CNY
002068,黑猫股份,-14.03467777,73.3874505608,8685063558.61,-463341845.62,2025-12-31,CNY
002201,九鼎新材,81.65318793,73.3090771125,1795381539.37,90561537.87,2025-12-31,CNY
601686,友发集团,10.83903781,73.3037978376,50671092626.44,679776571.39,2025-12-31,CNY
603489,八方股份,58.27801281,73.2711948417,1336862464.04,102819322.51,2025-12-31,CNY
300080,易成新能,-9.78482335,73.2491750476,3534836244.29,-669390499.44,2025-12-31,CNY
688068,热景生物,-29.68309192,73.22937458199999,404875328.83,-216045116.97,2025-12-31,CNY
603285,键邦股份,55.88264208,73.2,618792695.98,135842976.02,2025-12-31,CNY
001314,亿道信息,66.61210926,73.171242,4583451423.19,65359104.44,2025-12-31,CNY
002886,沃特股份,102.63534931,73.17059107,2051806367.49,64397172.18,2025-12-31,CNY
600789,鲁抗医药,84.13387287,73.16328446,5766115536.79,112304823.56,2025-12-31,CNY
002082,ST万邦,-92.03618144,73.15801097800001,1117324092.3,-167236985.41,2025-12-31,CNY
003039,顺控发展,23.10080429,73.11421763199999,2228332450.66,303840989.69,2025-12-31,CNY
603402,陕西旅游,20.81046614,73.0722672966,1029710639.73,384237623.58,2025-12-31,CNY
300725,药石科技,37.12050321,73.0647940625,1974477816.91,183735514.39,2025-12-31,CNY
688179,阿拉丁,68.2923812,73.0528223026,695723919.66,102059894.41,2025-12-31,CNY
300153,科泰电源,127.16246771,73.024,1763168095.06,50940744.1,2025-12-31,CNY
001258,立新能源,72.41971874,72.9866667188,1059926010.26,85078526.21,2025-12-31,CNY
002164,宁波东力,36.12269765,72.907795393,1468196018.93,195906157.06,2025-12-31,CNY
002678,珠江钢琴,-19.79851907,72.8059693128,569664546.16,-373970022.14,2025-12-31,CNY
300527,ST应急,516.29491312,72.8007586352,1003632557.96,17806096.66,2025-12-31,CNY
002735,王子新材,-46.46756476,72.799344482,2157574752.82,-158333555.95,2025-12-31,CNY
688170,德龙激光,433.40389694,72.755104,787447238.05,25847930.53,2025-12-31,CNY
000533,顺钠股份,73.21187061,72.7429248,2239041047.27,101949448.12,2025-12-31,CNY
002955,鸿合科技,772.30661839,72.7194449576,3238452188.86,51765526.25,2025-12-31,CNY
603477,巨星农牧,-15.95153024,72.694111858,8000477749.75,30343306.49,2025-12-31,CNY
000551,创元科技,21.39040997,72.6614835954,4221051953.48,294964961.72,2025-12-31,CNY
688105,诺唯赞,-506.11362615,72.5847029856,1377881284.8,-16613335.93,2025-12-31,CNY
002734,利民股份,14.40378152,72.56554266,4526963574.43,479763485.08,2025-12-31,CNY
300815,玉禾田,12.91712719,72.4640256,7722277129.67,558041983.38,2025-12-31,CNY
002489,浙江永强,29.14721565,72.4451448542,5657912376.29,465117168.58,2025-12-31,CNY
002135,东南网架,417.49353351,72.3974098606,9378471918.72,48989038.79,2025-12-31,CNY
300075,数字政通,-19.29192483,72.361663407,601737836.14,-378834022.2,2025-12-31,CNY
000541,佛山照明,41.04549771,72.335154633,8796808970.58,214845871.24,2025-12-31,CNY
002470,金正大,194.16069551,72.292610324,9915868845.35,34595438.67,2025-12-31,CNY
688323,瑞华泰,-74.84554011,72.27071306399999,386726780.69,-92343159.35,2025-12-31,CNY
600117,西宁特钢,-7.20307707,72.2635498254,5923173736.27,-900089599.88,2025-12-31,CNY
002263,大东南,397.96838665,72.12902784,1229719071.32,18462561.96,2025-12-31,CNY
300435,中泰股份,18.35840417,72.0897597,2750866616.83,450359290.91,2025-12-31,CNY
688788,科思科技,-23.5985266,72.0632530932,285200892.15,-291136209.26,2025-12-31,CNY
603055,台华新材,14.40972867,72.02476372779999,6407543854.22,531266513.0,2025-12-31,CNY
301047,义翘神州,45.79347277,72.00895126399999,699564604.45,147735827.94,2025-12-31,CNY
002041,登海种业,71.41751054,71.984,1101810172.37,91653351.83,2025-12-31,CNY
300341,麦克奥迪,40.18493533,71.97177773760001,1522512790.64,171621758.79,2025-12-31,CNY
688591,泰凌微,72.04130061,71.9377380562,1015027035.49,127280477.41,2025-12-31,CNY
603123,翠微股份,-16.7518812,71.88629985,2319940494.74,-480677442.19,2025-12-31,CNY
603229,奥翔药业,66.48007164,71.8207030425,792759011.85,130570123.6,2025-12-31,CNY
000650,仁和药业,19.44804548,71.8168314042,3536422014.45,393208100.62,2025-12-31,CNY
688598,金博股份,-5.6332079,71.7995408244,802821808.3,-1281472369.2,2025-12-31,CNY
600129,太极集团,64.30525749,71.794647687,10500021614.28,120570288.49,2025-12-31,CNY
688577,浙海德曼,111.42701525,71.788778496,878604252.19,49984606.77,2025-12-31,CNY
300401,花园生物,27.74926954,71.76643122,1237398520.91,304864608.69,2025-12-31,CNY
300483,首华燃气,35.55228247,71.745571962,2814537341.57,169318926.83,2025-12-31,CNY
301381,赛维时代,25.75716592,71.73486796,11816529344.62,282977761.37,2025-12-31,CNY
600125,铁龙物流,13.29630256,71.6731508826,11493909430.4,525051958.4,2025-12-31,CNY
688786,悦安新材,84.06443906,71.61240166,437531479.81,82822793.29,2025-12-31,CNY
300946,恒而达,229.4002521,71.56077786,660680178.9,36850469.07,2025-12-31,CNY
603517,ST绝味,-29.83756762,71.508228448,5466904784.29,-191033349.52,2025-12-31,CNY
688049,炬芯科技,33.73748464,71.4684012,922378714.01,204586027.73,2025-12-31,CNY
002110,三钢闽光,-49.42704286,71.4148410738,43028613537.06,27095227.64,2025-12-31,CNY
001332,锡装股份,26.19090489,71.2947774,1180992645.26,227297790.17,2025-12-31,CNY
300680,隆盛科技,29.73117504,71.2886818403,2645921829.61,240298271.04,2025-12-31,CNY
600325,华发股份,-0.67035777,71.2807398044,83426379063.54,-9495887302.21,2025-12-31,CNY
300284,苏交科,330.97232842,71.2234864536,4168397711.83,23514679.92,2025-12-31,CNY
600894,广日股份,10.00875689,71.20031106319999,7245603231.3,689310453.92,2025-12-31,CNY
605011,杭州热电,37.41182426,71.13778,3169458611.26,186479857.33,2025-12-31,CNY
002212,天融信,169.86872628,71.12106890369999,2571967227.94,74222546.63,2025-12-31,CNY
600059,古越龙山,31.55644766,71.100308214,1830840685.49,222300238.5,2025-12-31,CNY
002664,信质集团,45.58441143,71.0268,6102308329.94,133675951.87,2025-12-31,CNY
688366,昊海生科,30.31652623,71.018100376,2472998092.33,251008613.55,2025-12-31,CNY
002737,葵花药业,-34.69981476,71.0144,2317958832.5,-257827575.47,2025-12-31,CNY
600746,江苏索普,108.57446284,71.0048473472,5856171286.1,88383890.96,2025-12-31,CNY
603293,埃泰克,28.12417296,70.9736277654,3609274308.6,248397925.22,2025-12-31,CNY
688046,药康生物,44.34642489,70.848,793389024.92,142636806.31,2025-12-31,CNY
300465,高伟达,282.91718562,70.8223973772,1030400637.27,28695871.99,2025-12-31,CNY
301632,广东建科,52.93862661,70.820352,1250838410.67,116215172.6,2025-12-31,CNY
300492,华图山鼎,29.42598169,70.7658446684,3197833580.8,240621054.91,2025-12-31,CNY
000595,*ST宝实,74.37686762,70.7105603286,665449783.51,83320873.64,2025-12-31,CNY
688693,锴威特,-73.60472709,70.6336846646,254567811.09,-90782595.7,2025-12-31,CNY
601515,衢州东峰,-15.7938242,70.6280736257,1269739446.89,-446456389.08,2025-12-31,CNY
600108,亚盛集团,132.18569876,70.4783273802,4241548459.66,56933641.97,2025-12-31,CNY
002134,天津普林,444.42194707,70.4376795726,1378681751.5,4764628.69,2025-12-31,CNY
301305,朗坤科技,24.98352734,70.410593964,1797321198.32,265351542.71,2025-12-31,CNY
002346,柘中股份,25.23768225,70.3871213104,847619849.24,425393072.97,2025-12-31,CNY
920576,天力复合,567.61948074,70.349015,523385060.91,20309313.0,2025-12-31,CNY
002827,高争民爆,37.04998613,70.3419794,1827479738.68,198010769.83,2025-12-31,CNY
301000,肇民科技,50.40870364,70.3150858676,845765273.82,149185231.63,2025-12-31,CNY
002448,中原内配,14.14624282,70.2561117324,3922055727.48,409343800.61,2025-12-31,CNY
688499,利元亨,121.96553401,70.20793301100001,3077349409.66,51506112.05,2025-12-31,CNY
002519,银河电子,-106.67366224,70.1766449454,547782456.55,-83675203.86,2025-12-31,CNY
300267,尔康制药,-17.76208825,70.12856558,1165761300.56,-379817624.23,2025-12-31,CNY
300119,瑞普生物,17.86483586,70.0850096648,3398458452.83,400513483.64,2025-12-31,CNY
688679,通源环境,-180.88508636,70.0589071,1385154120.58,-41842750.44,2025-12-31,CNY
688601,力芯微,272.42339033,70.0549748,768474888.28,37081942.36,2025-12-31,CNY
000531,穗恒运A,17.55844861,69.9821695104,4141471201.25,302496618.58,2025-12-31,CNY
600207,安彩高科,-9.10738851,69.9338659668,2919176879.69,-727170154.77,2025-12-31,CNY
600966,博汇纸业,44.39457582,69.91695626239999,19157638728.23,155489087.09,2025-12-31,CNY
688177,百奥泰,-17.9018258,69.896704,935217111.71,-331940823.75,2025-12-31,CNY
601015,陕西黑猫,-5.68592447,69.8534192538,10132039453.71,-1176888294.99,2025-12-31,CNY
300063,天龙集团,59.8764601,69.7844978,7571384464.59,113652752.98,2025-12-31,CNY
600310,广西能源,-189.42142035,69.7678303672,3712988055.57,-210957975.87,2025-12-31,CNY
002467,二六三,-22.29915408,69.7313539611,797234606.03,-284429823.52,2025-12-31,CNY
300997,欢乐家,148.0953597,69.7262480425,1500390760.5,44174613.79,2025-12-31,CNY
300443,金雷股份,21.33941524,69.7253154444,2489472933.6,314486526.8,2025-12-31,CNY
300553,集智股份,406.91802957,69.67799902680001,308860393.87,18945855.07,2025-12-31,CNY
002903,宇环数控,-220.36115122,69.6679308,410482364.25,-19620168.59,2025-12-31,CNY
000036,华联控股,76.9816736,69.62940876,621481960.92,70145408.95,2025-12-31,CNY
603995,甬金股份,12.2036301,69.577149169,42646287627.83,548692587.24,2025-12-31,CNY
300547,川环科技,35.29435398,69.5618100018,1523139205.13,204038769.54,2025-12-31,CNY
000037,深南电A,37.52453196,69.5588035784,401681583.1,161038200.4,2025-12-31,CNY
301160,翔楼新材,34.12266777,69.50127058560001,1511253530.96,208218878.79,2025-12-31,CNY
601388,怡球资源,33.27798075,69.338512404,7597714986.47,169834918.62,2025-12-31,CNY
000589,贵州轮胎,9.44345233,69.3257986384,10945780971.22,620018085.48,2025-12-31,CNY
000796,凯撒旅业,196.01811353,69.2836811712,799361159.99,28001316.02,2025-12-31,CNY
301162,国能日新,50.82863129,69.25656078600001,717366214.26,130253030.33,2025-12-31,CNY
688505,复旦张江,-45.43714809,69.24301628,685797316.0,-157439498.0,2025-12-31,CNY
002657,中科金财,-65.72273961,69.2005809825,855889630.58,-109514837.18,2025-12-31,CNY
003013,地铁设计,14.38907083,69.1597459301,2565541407.15,465649316.36,2025-12-31,CNY
300343,ST联创,163.8467903,69.1238546713,998647591.05,39067929.72,2025-12-31,CNY
300525,博思软件,39.52505105,69.0951118458,2004315647.65,173723951.46,2025-12-31,CNY
688202,美迪西,-50.11391914,68.989846484,1163062463.78,-167828221.44,2025-12-31,CNY
603128,华贸物流,14.90376085,68.9867502338,17964066948.74,488352864.96,2025-12-31,CNY
002140,东华科技,12.43576873,68.96055113279999,10024616921.37,532860214.84,2025-12-31,CNY
600828,茂业商业,-24.74386392,68.9329053308,2367055576.89,-245813540.19,2025-12-31,CNY
000676,智度股份,48.09599878,68.9104700605,4119346995.04,141596148.39,2025-12-31,CNY
603496,恒为科技,141.10551982,68.6528616992,1046687371.61,34938035.45,2025-12-31,CNY
688707,振华新材,-15.94875918,68.6290536545,1428468229.94,-432385122.53,2025-12-31,CNY
688210,统联精密,-250.31426711,68.561404122,856756996.59,-4731525.17,2025-12-31,CNY
300668,杰恩股份,686.86970038,68.5571349735,550922847.0,14863376.5,2025-12-31,CNY
603212,赛伍技术,-27.83220958,68.5547826612,2621794145.28,-267936918.89,2025-12-31,CNY
300802,矩子科技,75.85171411,68.462859455,773614296.3,89930543.61,2025-12-31,CNY
000968,蓝焰控股,22.9578395,68.402438062,2110257922.49,334928221.3,2025-12-31,CNY
300964,本川智能,205.100425,68.3977752924,875932369.64,31749301.69,2025-12-31,CNY
002219,新里程,265.36623163,68.3480507094,3052738508.83,30942846.16,2025-12-31,CNY
300792,壹网壹创,60.47632697,68.310589059,1073013241.29,107563027.52,2025-12-31,CNY
002490,山东墨龙,1284.63647557,68.29582304,1761625563.47,5155602.79,2025-12-31,CNY
300217,东方电热,48.939713,68.28253462800001,3278685621.74,155825933.04,2025-12-31,CNY
600810,神马股份,-39.09393023,68.270238201,12579649154.58,-216610774.91,2025-12-31,CNY
300493,润欣科技,114.96993109,68.2678034604,2887978315.1,55227462.44,2025-12-31,CNY
300286,安科瑞,33.55828216,68.21342616,1094239051.69,205171514.93,2025-12-31,CNY
002093,国脉科技,102.46090806,68.20775,588348798.98,176679035.68,2025-12-31,CNY
600715,文投控股,-108.01810628,68.2055388,319173944.56,-45116028.79,2025-12-31,CNY
600826,兰生股份,20.22751468,68.18395999229999,1625962662.93,325739791.83,2025-12-31,CNY
300745,欣锐科技,-84.51555124,68.151444036,2670224068.1,-120084374.69,2025-12-31,CNY
300168,万达信息,-14.80712408,68.14173164479999,2026017477.92,-572398162.6,2025-12-31,CNY
000503,国新健康,-16.71984549,68.058046804,350444166.57,-403993560.02,2025-12-31,CNY
300046,台基股份,149.05071596,68.0500754367,358623289.7,49094008.41,2025-12-31,CNY
002334,英威腾,47.45774987,67.95837356,4473950458.64,208325677.94,2025-12-31,CNY
605088,冠盛股份,23.50105016,67.913227755,4448901783.32,295196145.94,2025-12-31,CNY
600203,福日电子,177.74425965,67.897135389,13888252248.41,-48505653.19,2025-12-31,CNY
000572,海马汽车,-45.1080648,67.7590207512,1876168053.67,-148418509.3,2025-12-31,CNY
002537,海联金汇,22.44787982,67.7407661865,6885061234.45,300427516.58,2025-12-31,CNY
300055,万邦达,-28.36377928,67.6930431254,2615287311.8,-255024750.63,2025-12-31,CNY
000016,*ST康佳A,-0.5261105,67.66326596479999,9835474916.53,-12582399856.8,2025-12-31,CNY
000059,华锦股份,-4.91347134,67.6564193151,41756479557.71,-1763294889.03,2025-12-31,CNY
300258,精锻科技,74.07758664,67.6314612908,2038654724.57,128544742.33,2025-12-31,CNY
605580,恒盛能源,41.68517828,67.62,1020842833.0,155997196.12,2025-12-31,CNY
600195,中牧股份,51.4140986,67.600014812,6204589897.56,171316094.02,2025-12-31,CNY
603091,众鑫股份,23.47662081,67.579842173,1505614140.12,266230216.57,2025-12-31,CNY
300019,硅宝科技,26.64663765,67.57676073,3751331729.8,278505370.75,2025-12-31,CNY
000755,山西高速,14.35149745,67.496269016,1629337026.95,465231656.27,2025-12-31,CNY
300461,田中精机,1488.12901579,67.4872605524,316256151.32,15708320.93,2025-12-31,CNY
002229,鸿博股份,-25.72944758,67.4324232192,1013278975.86,-145806685.6,2025-12-31,CNY
301580,爱迪特,33.17077652,67.4042005818,1034781315.13,196219747.64,2025-12-31,CNY
300397,天和防务,-113.68964542,67.396304199,499777878.16,-100328196.54,2025-12-31,CNY
688570,天玛智控,119.42978452,67.3748,1618297669.84,97835305.22,2025-12-31,CNY
600313,农发种业,132.24197085,67.359690202,6653511911.81,83584407.34,2025-12-31,CNY
600771,广誉远,101.74739112,67.3539810016,1369303098.47,63043502.57,2025-12-31,CNY
603277,银都股份,20.50121933,67.3228137585,2729509997.99,486699611.41,2025-12-31,CNY
300783,三只松鼠,35.47495391,67.282472,10189003026.45,155356723.56,2025-12-31,CNY
300212,*ST易录,-2.54243571,67.23795221479999,465354810.36,-2716723934.54,2025-12-31,CNY
600252,中恒集团,-16.46527111,67.185840777,1748586406.39,-357088533.52,2025-12-31,CNY
688553,汇宇制药,297.95073407,67.1406,998144952.02,-24961496.76,2025-12-31,CNY
605098,行动教育,20.27442734,67.05489353,811216093.18,319923583.47,2025-12-31,CNY
600234,科新发展,-328.5096347,67.0478565042,384019400.84,-17178310.63,2025-12-31,CNY
300598,诚迈科技,-70.21226985,67.0039616208,2220649318.13,-103640726.53,2025-12-31,CNY
301439,泓淋电力,32.55870555,66.925511148,3967525185.88,200816754.52,2025-12-31,CNY
601789,宁波建工,21.1563633,66.9208034003,21467075756.98,235931766.61,2025-12-31,CNY
300079,数码视讯,187.30859795,66.8807161078,733198956.4,33175076.48,2025-12-31,CNY
000561,烽火电子,-22.69972913,66.7886097974,1673271519.01,-295558039.35,2025-12-31,CNY
600855,航天长峰,-40.22056903,66.76733874,1249406904.66,-171560247.73,2025-12-31,CNY
301590,优优绿能,161.98851036,66.7088769464,1324272972.98,107221894.09,2025-12-31,CNY
000989,九芝堂,24.60381548,66.6778827348,2229254935.03,222602461.73,2025-12-31,CNY
605277,新亚电子,30.61505675,66.6766993242,3923121480.91,220583562.08,2025-12-31,CNY
300540,蜀道装备,91.25561941,66.638887824,710487057.78,60081090.52,2025-12-31,CNY
300702,天宇股份,69.61664527,66.6376259485,3061135393.77,139712806.62,2025-12-31,CNY
002452,长高电气,18.21300695,66.623665929,1665021322.03,342631421.4,2025-12-31,CNY
600586,金晶科技,-8.88946012,66.6148719,4520492253.43,-584756440.63,2025-12-31,CNY
300087,荃银高科,-32.89342653,66.5974220953,4494628277.29,-211652620.8,2025-12-31,CNY
301215,中汽股份,30.47207081,66.59217,577773476.35,212675647.52,2025-12-31,CNY
301379,天山电子,52.90504946,66.5783010088,1786400283.17,141975241.15,2025-12-31,CNY
003026,中晶科技,133.51028051,66.563596475,428917134.52,43075871.58,2025-12-31,CNY
300406,九强生物,31.35649959,66.546029278,1355507324.47,189874176.06,2025-12-31,CNY
002127,南极电商,-28.27633119,66.5269879213,2599619040.48,-281535985.54,2025-12-31,CNY
002956,西麦食品,30.43479525,66.5097119792,2239551091.99,171713736.58,2025-12-31,CNY
300756,金马游乐,61.27955137,66.4780624798,685724315.14,80611763.84,2025-12-31,CNY
301120,新特电气,207.63217546,66.4537147755,421136073.44,43020789.04,2025-12-31,CNY
300143,盈康生命,103.3359656,66.4512382518,1885566744.35,68540725.2,2025-12-31,CNY
301538,骏鼎达,36.15986804,66.444,1025980044.98,195097507.81,2025-12-31,CNY
002052,同洲电子,108.91108128,66.4404249802,691008660.05,180220237.81,2025-12-31,CNY
603969,银龙股份,18.36412765,66.41087556,3206316564.23,365650888.19,2025-12-31,CNY
603071,物产环能,10.11489478,66.396578598,37303629670.08,638290397.23,2025-12-31,CNY
300590,移为通信,56.87753212,66.3771668568,891101464.89,74558287.84,2025-12-31,CNY
000090,天健集团,41.51401811,66.333362907,22501056669.43,223438935.79,2025-12-31,CNY
002801,微光股份,15.95659505,66.3177216,1474945245.85,364418964.49,2025-12-31,CNY
300678,中科信息,420.22173718,66.2423364855,638289859.59,14311770.1,2025-12-31,CNY
600557,康缘药业,22.0953814,66.240580302,3292900188.28,303930817.77,2025-12-31,CNY
688699,明微电子,630.36415946,66.23690035199999,664975362.33,-46455053.4,2025-12-31,CNY
600106,重庆路桥,77.73345154,66.18544808760001,112893960.36,114007110.63,2025-12-31,CNY
688510,航亚科技,72.46176326,66.1523127792,696579325.27,101930536.27,2025-12-31,CNY
600983,惠而浦,13.2550747,66.1436857,4496975031.82,519718889.23,2025-12-31,CNY
300816,艾可蓝,68.61639397,66.12,1081148686.02,95043641.7,2025-12-31,CNY
688221,前沿生物,1908.46627578,66.0756743892,123386656.86,-268053032.03,2025-12-31,CNY
603507,振江股份,32.82677795,66.0720185595,3971486805.73,111406700.17,2025-12-31,CNY
603213,镇洋发展,87.72967332,65.9864726015,2625047328.0,75618067.89,2025-12-31,CNY
300467,迅游科技,262.15459297,65.9603095662,286915607.91,25583350.65,2025-12-31,CNY
603270,金帝股份,43.86586036,65.951106767,2020467181.83,147181326.83,2025-12-31,CNY
002685,华东重机,76.19495416,65.9029679214,804327180.6,66724680.95,2025-12-31,CNY
000025,特力A,46.38187523,65.82260546399999,1461603400.53,142865677.77,2025-12-31,CNY
300722,新余国科,80.25080198,65.757339648,447148438.38,82482957.62,2025-12-31,CNY
605288,凯迪股份,188.55719435,65.7372089748,1338907666.85,60754879.93,2025-12-31,CNY
600897,厦门空港,12.89678006,65.7087984,2070632713.99,518338168.15,2025-12-31,CNY
301148,嘉戎技术,163.34616608,65.70435312,508215966.36,51193744.01,2025-12-31,CNY
603353,和顺石油,-541.06327248,65.668092,2582430138.51,-21616268.38,2025-12-31,CNY
300324,旋极信息,-14.83223467,65.64844261,2092540539.73,-471267928.05,2025-12-31,CNY
600429,三元股份,-30.81199537,65.6412921405,6340356841.64,-225581449.06,2025-12-31,CNY
300619,金银河,92.63044884,65.6152710318,1929862874.98,19228087.1,2025-12-31,CNY
002951,金时科技,-29.27474453,65.61,430943825.33,-237795386.62,2025-12-31,CNY
300943,春晖智控,115.19757137,65.589276,556532644.08,60085001.55,2025-12-31,CNY
603866,桃李面包,26.06295048,65.588485355,5448153351.32,283853769.33,2025-12-31,CNY
603368,柳药集团,9.98600341,65.5795947105,20926270790.4,709463803.15,2025-12-31,CNY
600592,龙溪股份,47.34180987,65.5667410011,1346300324.36,168563333.29,2025-12-31,CNY
603269,海鸥股份,54.99242012,65.5171251696,1844416067.25,115679716.34,2025-12-31,CNY
688721,龙图光罩,133.74630814,65.4951,246658302.88,56088527.42,2025-12-31,CNY
300626,华瑞股份,442.90282644,65.484,822209014.56,9930759.3,2025-12-31,CNY
603150,万朗磁塑,65.05839991,65.4543331,4123540428.41,111330326.15,2025-12-31,CNY
300697,电工合金,35.28585179,65.371904,3197933475.81,165916903.48,2025-12-31,CNY
000008,神州高铁,-7.92149863,65.193064392,2120399134.77,-835213824.83,2025-12-31,CNY
002695,煌上煌,78.70015019,65.1917458165,1683886369.82,81596651.64,2025-12-31,CNY
600987,航民股份,8.82805655,65.1282440974,10722522423.82,734821465.77,2025-12-31,CNY
605167,利柏特,30.08911359,65.0460915963,2621228093.08,218544635.01,2025-12-31,CNY
301137,哈焊华通,170.29225421,65.01647184,1783875963.74,37538589.75,2025-12-31,CNY
600676,交运股份,-19.25192713,65.0007540608,4346420035.46,-330353500.99,2025-12-31,CNY
002210,飞马国际,233.68284379,64.93407968560001,265755324.36,15415977.11,2025-12-31,CNY
300420,五洋自控,147.70215039,64.8618848941,849320308.4,47125522.33,2025-12-31,CNY
003006,百亚股份,29.32729494,64.833851511,3492458201.0,207975046.0,2025-12-31,CNY
600237,铜峰电子,55.27897579,64.81434681399999,1395082598.8,119899335.77,2025-12-31,CNY
920015,锦华新材,37.36252266,64.800866826,1032297576.85,194513454.9,2025-12-31,CNY
002014,永新股份,14.70105869,64.6791410496,3723366355.59,438133521.15,2025-12-31,CNY
301376,致欧科技,21.55208073,64.6767642825,8700946185.92,335806096.83,2025-12-31,CNY
688173,希荻微,-68.56768182,64.6550936312,939434993.17,-113918566.81,2025-12-31,CNY
601588,北辰实业,-2.27302758,64.646784,6060486009.0,-2988106666.0,2025-12-31,CNY
605188,国光连锁,315.66565593,64.6033031,2816615665.78,15653064.88,2025-12-31,CNY
301525,儒竞科技,77.77434809,64.59224357,1285670471.12,125436063.92,2025-12-31,CNY
605228,神通科技,37.88479101,64.5901370012,1884411462.54,132986884.78,2025-12-31,CNY
002840,华统股份,-15.71913011,64.5743946365,8072002990.88,-136017659.72,2025-12-31,CNY
688562,航天软件,-253.11264312,64.52,1216303110.7,-11319254.89,2025-12-31,CNY
688551,科威尔,126.82133398,64.4921101453,512604731.35,63949638.45,2025-12-31,CNY
300084,海默科技,-192.40182601,64.4792881325,637309263.58,-35766723.85,2025-12-31,CNY
301608,博实结,25.82575982,64.4412186,1711517711.87,234722619.86,2025-12-31,CNY
603466,风语筑,-401.57844851,64.4189714523,1661603669.81,-18374866.92,2025-12-31,CNY
300685,艾德生物,18.09470105,64.4063634019,1197733641.14,361255321.05,2025-12-31,CNY
301092,争光股份,68.72020129,64.4020404508,651578252.28,100271839.84,2025-12-31,CNY
002242,九阳股份,65.0454253,64.3986348,8209763125.36,117645794.97,2025-12-31,CNY
002553,南方精工,25.25961441,64.24987237020001,854144285.25,345607066.01,2025-12-31,CNY
000881,中广核技,-22.85026855,64.1944128385,5553315758.33,-287093836.34,2025-12-31,CNY
000920,沃顿科技,29.14702178,64.1819478244,2020771791.14,220547443.32,2025-12-31,CNY
300545,联得装备,67.17317485,64.169636096,1170971825.32,111147642.22,2025-12-31,CNY
003041,真爱美家,208.99319381,64.1664,983162377.99,233876523.53,2025-12-31,CNY
600525,ST长园,-6.17108167,64.0927153872,7895693737.51,-1140414514.61,2025-12-31,CNY
300939,秋田微,85.81877894,64.092,1291788131.67,79696822.34,2025-12-31,CNY
300226,上海钢联,29.93538708,64.03113367979999,70693375708.34,212749338.95,2025-12-31,CNY
688010,福光股份,442.41810699,64.0159011486,676156180.95,12646578.23,2025-12-31,CNY
688512,慧智微,-21.40421008,64.0042504308,807273689.37,-229014946.68,2025-12-31,CNY
000813,德展健康,-17.8799797,63.96171897,396809685.19,-345420067.59,2025-12-31,CNY
603223,恒通股份,20.18441669,63.9474906858,1360521470.66,266202950.28,2025-12-31,CNY
603158,腾龙股份,107.08703088,63.947350284399995,4172816306.14,51896773.04,2025-12-31,CNY
000597,东北制药,25.53175107,63.926386271999995,7074853263.92,260070456.65,2025-12-31,CNY
